locus_tag	IF(rnaseq_ratio < 1.0, -1.0/rnaseq_ratio, rnaseq_ratio)	rnaseq_pvalue	IF(proteomics_ratio < 1.0, -1.0/proteomics_ratio, proteomics_ratio)	proteomics_pvalue
Mmol_0371	-3.1160091459994	0.260427250791506	-2.2004146356997	0.0226381
Mmol_0372	-6.19166452315506	0.386116277082233	-1.26892796879248	0.162307
Mmol_0373	1.1822747072163	0.720825426643793	NULL	0
Mmol_0374	-1.53249946613565	0.334222447999463	5.96413229731148	0.0438399
Mmol_0375	-1.54051762398372	0.24032354629743	NULL	0
Mmol_0376	-2.50992365773026	0.224766324566608	-1.46695084870011	0.375578
Mmol_0377	-6.36408385494379	0.39416685946061	-1.15597367155088	0.449878
Mmol_0378	1.24433796616486	0.632457707778938	NULL	0
Mmol_0379	-2.54409315973945	0.443882633228652	10.9583775388272	3.88e-05
Mmol_0380	1.20082951206716	0.62042560168075	3.22165463522778	0.00112243
Mmol_0381	2.47598423326285	0.26359962605557	NULL	0
Mmol_0382	1.72286577324544	0.394387900464452	NULL	0
Mmol_0383	2.30542931333736	0.507090994228697	NULL	0
Mmol_0384	2.19021053976319	0.0429845307839919	2.50643121923236	0.000120825
Mmol_0385	1.70704163725597	0.194171699404156	NULL	0
Mmol_0386	1.96904768489925	0.273499224113701	1.01314221729676	0.0301531
Mmol_0387	6.22562153799528	0.0181964896827247	NULL	0
Mmol_0388	1.58217177268075	0.571423297815518	NULL	0
Mmol_0389	-3.25258134588756	0.244757834146295	NULL	0
Mmol_0390	-1.06765321617168	0.904969004437012	NULL	0
Mmol_0391	1.13008185891322	0.906118552823574	NULL	0
Mmol_0392	1.9395494994874	0.241002700694792	NULL	0
Mmol_0393	1.12206260808518	0.837336130238574	NULL	0
Mmol_0394	2.36224780133668	0.0447640639577516	-2.43089629089637	0.0194661
Mmol_0395	4.43674686568343	0.0117465958817026	NULL	0
Mmol_0396	1.24135863191654	0.60411184443659	2.28047849067082	0.00979515
Mmol_0397	1.52007971172738	0.313821037320428	-2.18882615459968	0.00199504
Mmol_0398	2.32803564533108	0.405501444577221	7.0567964828929	1.69e-05
Mmol_0399	1.87896246857899	0.0422178954020914	NULL	0
Mmol_0400	-4.9460439068776	0.236992288682055	5.54516541385715	0.0395323
Mmol_0401	-4.76096186002484	0.265134288096418	1.24165075800796	0.0811161
Mmol_0402	-9.5045456881487	0.20196678159655	1.00766553618816	0.926767
Mmol_0403	-6.19210428141032	0.254363457748577	-1.75470752218213	0.0047266
Mmol_0404	-2.14231903915911	0.295070793938572	NULL	0
Mmol_0405	-3.88216808634159	0.233164925595851	NULL	0
Mmol_0406	1.34997469391987	0.29300006205907	NULL	0
Mmol_0407	1.3987100629763	0.492390175764647	NULL	0
Mmol_0408	-1.42710798332779	0.527812025413945	-1.14134566692318	0.736607
Mmol_0409	1.02146427169871	0.890863299059342	-1.18292234715721	0.00327321
Mmol_0410	2.33968294435255	0.275108979222508	1.04255794481097	0.773236
Mmol_0411	2.00749869274942	0.340925851177138	-1.03615013535069	0.850325
Mmol_0412	-3.33379132278342	0.11809427488311	NULL	0
Mmol_0413	-2.20661382277906	0.0486274855332863	NULL	0
Mmol_0414	1.24215801213457	0.710384624436046	-12.9238505389317	0.049341
Mmol_0415	-1.09075726512934	0.736704428276738	1.26268128673357	0.243907
Mmol_0416	-1.48679810329086	0.636107010804301	NULL	0
Mmol_0417	1.12486593737697	0.80066240598438	NULL	0
Mmol_0418	2.45089663214407	0.330548269479687	NULL	0
Mmol_0419	1.04129993995532	0.914696346701964	NULL	0
Mmol_0420	1.96434349715981	0.215907766199177	NULL	0
Mmol_0421	1.52268167555829	0.423511805221375	NULL	0
Mmol_0422	1.18143289792553	0.784226798429688	NULL	0
Mmol_0423	1.93739240968468	0.437651461290365	NULL	0
Mmol_0424	1.48200113125834	0.66056675412873	NULL	0
Mmol_0425	-2.5330419186948	0.569770731128361	NULL	0
Mmol_0426	-2.20600149741413	0.0260509314559918	-7.41574608876339	0.00248807
Mmol_0427	3.81625854947368	0.382950903950547	1.43925154070146	0.458988
Mmol_0428	-1.46875002239007	0.640398158594955	-2.78692766836609	0.00573529
Mmol_0429	1.2186702208035	0.813608620100783	-2.27919561337684	0.0381684
Mmol_0430	1.74941510334494	0.473074720743056	2.93748825772927	0.0534083
Mmol_0431	1.18758603761612	0.788593903089087	2.43416535830221	0
Mmol_0432	1.61763045149801	0.0241104262861372	NULL	0
Mmol_0433	1.19397808001279	0.410615628413707	NULL	0
Mmol_0434	-1.41569603545043	0.244545690000575	-1.21873606167149	0.48447
Mmol_0435	-1.46545932258534	0.327577580532888	1.6703952085457	0.0174187
Mmol_0436	-2.18965347868708	0.0515628310573303	-2.28873716540124	0.00145115
Mmol_0437	1.03504125639877	0.645291693386522	1.27938390649801	0.166953
Mmol_0438	2.1731576654442	0.490257746238793	-4.56342565243837	0.000805734
Mmol_0439	3.02444495653507	0.425722086602331	-1.04334840438268	0
Mmol_0440	2.62267136397492	0.172512770726591	NULL	0
Mmol_0441	1.26834344350266	0.452078187514006	-2.92719059313608	0.000447191
Mmol_0442	1.31405738070858	0.65256011040087	NULL	0
Mmol_0443	3.4182756116919	0.340976296242914	3.54540071583863	0.0101141
Mmol_0444	-2.72845700360972	0.140576768564192	NULL	0
Mmol_0445	-1.03825471392488	0.885428833206046	NULL	0
Mmol_0446	-1.51112788436606	0.32087830419089	NULL	0
Mmol_0447	1.05618851462029	0.912243261330865	NULL	0
Mmol_0448	-1.21669506152504	0.712104397531506	NULL	0
Mmol_0449	-1.14050239649741	0.324337931329379	NULL	0
Mmol_0450	1.45958864476003	0.644039212663935	NULL	0
Mmol_0451	2.64164036412985	0.266931275382149	2.31243066039321	0.0270141
Mmol_0452	-1.89342816436964	0.304801132318557	NULL	0
Mmol_0453	-4.71068935059878	0.18018492198005	4.29020563114482	0.00447966
Mmol_0454	-2.28694881956803	0.211104538830188	NULL	0
Mmol_0455	-1.94383009324688	0.161024755346438	1.42206206397932	0.0727758
Mmol_0456	1.07173257786005	0.826099309424881	NULL	0
Mmol_0457	-1.28865789335968	0.426990512405422	5.48279371327209	0.456516
Mmol_0458	1.11785726187304	0.886528762924105	NULL	0
Mmol_R0016	1.52977543224973	0.664320076015919	NULL	NULL
Mmol_0459	-2.11135209247815	0.651673580363328	NULL	0
Mmol_0460	-6.57985644700096	0.448893324408184	NULL	0
Mmol_0461	1.12070708392761	0.765993976897395	NULL	0
Mmol_0462	1.32056741592141	0.0123404415314616	NULL	0
Mmol_0463	2.89296607671699	0.157828983340122	NULL	0
Mmol_0464	2.68228207821688	0.0308837937538588	NULL	0
Mmol_0465	2.99140706006797	0.0799989475666968	NULL	0
Mmol_0466	5.9202748993375	0.384044326155797	NULL	0
Mmol_0467	-1.14990916835636	0.651559747952418	NULL	0
Mmol_0468	-1.25819618110168	0.727430620862209	NULL	0
Mmol_0469	-3.24418795009564	0.137494821231924	NULL	0
Mmol_0470	-2.64663513617625	0.268212306295854	NULL	0
Mmol_0471	1.64165063400426	0.351474757719055	1.0083526560874	0.867586
Mmol_0472	1.05014467682534	0.90715014643218	NULL	0
Mmol_0473	1.32878622649344	0.482994177911694	NULL	0
Mmol_0474	1.06696812359557	0.831948900208953	NULL	0
Mmol_0475	1.25549171457051	0.781310155304382	NULL	0
Mmol_0476	-1.39621389103591	0.462715792282608	NULL	0
Mmol_0477	1.33985133803473	0.424745529337464	NULL	0
Mmol_0478	-1.22428627161985	0.778676976097996	NULL	0
Mmol_0479	1.10288312217315	0.910737198459045	NULL	0
Mmol_0480	2.79737040130541	0.414146620725425	NULL	0
Mmol_0481	2.84296518308723	0.404617235320341	NULL	0
Mmol_0482	1.84833367263647	0.449884349395137	NULL	0
Mmol_0483	2.37731714659135	0.55590322228437	-1.13301368562744	0.637668
Mmol_0484	1.72881279427773	0.457414963728092	NULL	0
Mmol_0485	1.44445645666802	0.607646495947454	NULL	0
Mmol_R0017	4.17712702356994	0.457203763191764	NULL	NULL
Mmol_0486	-1.61129063172924	0.213301654285977	-1.65723484919777	0.00811013
Mmol_0487	-2.2026106540277	0.420812985649812	NULL	0
Mmol_0488	1.04544233309524	0.927637227051275	NULL	0
Mmol_0489	1.56176532362392	0.319791973225546	NULL	0
Mmol_0490	1.55701116781653	0.327805900033073	1.16199211260482	0.36931
Mmol_0491	3.08851284348912	0.343742920841805	-2.6186929483199	0.123628
Mmol_0492	1.63096464751489	0.415300605903992	NULL	0
Mmol_0493	1.61063640478433	0.263835402527827	NULL	0
Mmol_0494	2.36895388725276	0.062781277470234	NULL	0
Mmol_0495	3.33030600098469	0.0922324307575033	-1.38217966044539	0.140341
Mmol_0496	-1.07251954708231	0.521486113678086	1.40901560088114	0.0160369
Mmol_0497	1.76740224848954	0.149821477069966	NULL	0
Mmol_0498	1.22275654504442	0.442181704413641	6.83625864982605	0.169067
Mmol_0499	1.66737743327279	0.118432342437911	NULL	0
Mmol_0500	1.476805586814	0.307273357729324	NULL	0
Mmol_0501	-1.01324399786149	0.972513568309728	-1.214319015729	0.183522
Mmol_0502	-1.04182294682766	0.932684775027976	1.35445336614391	0.0065041
Mmol_0503	1.08891473735243	0.844072016118035	NULL	0
Mmol_0504	1.19000757036565	0.190206348844551	NULL	0
Mmol_0505	1.07484024537634	0.661450724136644	5.09719990220846	0.00111009
Mmol_0506	-2.07467799009515	0.147394715105925	NULL	0
Mmol_0507	-7.13976361095871	0.187840568562066	-3.52954090385175	0.0194912
Mmol_0508	-2.14493575237104	0.0497441154400932	1.69281064508393	0.487214
Mmol_0509	-1.11848966886088	0.612243617726956	NULL	0
Mmol_0510	1.41648577807118	0.481777034940148	NULL	0
Mmol_0511	1.15820241799411	0.615067579912095	-1.23529631675282	0.0975046
Mmol_0512	-1.89695923661617	0.155612423835583	-1.06754001460709	0.697967
Mmol_0513	-1.89138962401746	0.297740923919953	NULL	0
Mmol_0514	-1.74191168380934	0.368815218295908	NULL	0
Mmol_0515	-1.84849386795158	0.338698217833486	NULL	0
Mmol_0516	-1.77072229008143	0.158532983057068	2.29104014533511	0.602988
Mmol_0517	1.15844431159805	0.542115770808276	-1.01667654441017	0.910677
Mmol_0518	-1.22493335550364	0.744780356762411	2.98185247874842	0
Mmol_0519	3.94535931124608	0.40916137810395	NULL	0
Mmol_0520	-1.13545432558617	0.73924996142005	1.60510489322222	0.0385173
Mmol_0521	-3.47584026216913	0.0323155136364207	NULL	0
Mmol_0522	-5.86866404030435	0.178833760094016	NULL	0
Mmol_0523	-1.15086201361632	0.654064883637492	-1.31763571850232	0.418991
Mmol_0524	-1.84436981471048	0.384777477952037	3.26171713615818	0.00874947
Mmol_0525	-1.90173504853403	0.351911777258938	-1.31805828119879	0.28688
Mmol_0526	-1.98002041925226	0.305829382497107	-2.38384059761856	0.0165976
Mmol_0527	2.6031142756388	0.427122018469485	2.31374189588759	0.267122
Mmol_0528	4.92590470875217	0.0530182062718632	NULL	0
Mmol_0529	-3.23735890337982	0.251721016426825	NULL	0
Mmol_0530	1.89735239963875	0.284514358555599	NULL	0
Mmol_0531	-3.6135301164347	0.287480619827724	4.56326278050741	0.0363721
Mmol_0532	-1.62307936056985	0.231372137962925	-1.72357867967127	0.00619566
Mmol_0533	5.47112140004049	0.408368895157846	NULL	0
Mmol_0534	1.55325048747912	0.199009339169095	1.31211903392026	0.423519
Mmol_0535	1.454242865283	0.129552878678378	NULL	0
Mmol_0536	1.66954401810738	0.6413259240335	2.67304933071136	0.315179
Mmol_0537	1.46003010101835	0.20122058782097	NULL	0
Mmol_0538	1.04570350789824	0.89940684779753	3.27468451230871	0.039824
Mmol_0539	1.2933932478613	0.220418404753039	NULL	0
Mmol_0540	2.81697223783244	0.120032492231026	NULL	0
Mmol_0541	3.08176862570615	0.0615956096099318	NULL	0
Mmol_0542	-2.89139093368885	0.24316943694779	NULL	0
Mmol_0543	-3.51818635304825	0.138476466705946	NULL	0
Mmol_0544	-1.53035174012579	0.10654973247107	1.1884125874305	0.478464
Mmol_0545	-2.54959789837577	0.211875323481833	NULL	0
Mmol_0546	-1.32355526005509	0.573628193976908	NULL	0
Mmol_0547	-1.35329715131712	0.313536260990824	NULL	0
Mmol_0548	-1.56096662829251	0.259608650998353	NULL	0
Mmol_0549	2.11583644121919	0.41291343587764	NULL	0
Mmol_0550	3.00172717522034	0.191090433645134	NULL	0
Mmol_0551	2.07917620191798	0.239624458757791	NULL	0
Mmol_0552	1.37827593535361	0.0420808964379255	NULL	0
Mmol_0553	2.31757040024156	0.0348619693677217	NULL	0
Mmol_0554	1.88018723033585	0.116245013517797	NULL	0
Mmol_0555	1.96507380764705	0.0206194078813763	NULL	0
Mmol_0556	1.88259029529787	0.285369758640381	NULL	0
Mmol_0557	3.06237605997771	0.246009168130068	NULL	0
Mmol_0558	3.76105907526808	0.347341089021881	1.1391578088043	0.172888
Mmol_0559	2.79472342056485	0.0306986503958504	NULL	0
Mmol_0560	1.61843693307627	0.0568318993182691	1.05487416389035	0.715501
Mmol_0561	1.33909499676227	0.122549721688663	NULL	0
Mmol_0562	-1.23474809477041	0.788126608146784	NULL	0
Mmol_0563	1.87507679794	0.108352602792708	NULL	0
Mmol_0564	3.92820418368454	0.393061415591341	1.39860046469714	0.0108358
Mmol_0565	2.07629250179682	0.34495403133765	-3.45886041043759	0.0217544
Mmol_0566	2.66660038486593	0.321452854455772	NULL	0
Mmol_0567	-1.15383650631151	0.776270419972677	-2.75086729374072	0.0750245
Mmol_0568	-4.94378910664265	0.0204155030394422	5.48874541691371	0.251032
Mmol_0569	-4.24733500170368	0.0978324287083338	-2.07924633179666	0.00272158
Mmol_0570	-2.64892938773514	0.148201787018669	1.70590484992208	0.0210419
Mmol_0571	1.78923916422171	0.249680128440186	NULL	0
Mmol_0572	-1.25965351204524	0.599365016155572	NULL	0
Mmol_0573	-1.02361066302349	0.97154559072457	NULL	0
Mmol_0574	-1.2603077288321	0.762196771117716	3.86016637274711	0.0337911
Mmol_0575	-1.78805257405086	0.463018814721362	NULL	0
Mmol_0576	-4.08618406602457	0.0508782598403224	NULL	0
Mmol_0577	-1.76339587853383	0.286456043812639	2.21146858270178	0.0121329
Mmol_0578	1.3104975733339	0.232724636698795	NULL	0
Mmol_0579	1.94573737880466	0.400669597940336	2.5085866479727	0.00711134
Mmol_0580	-2.92245316645517	0.195712009135319	-2.29750736720568	0.607274
Mmol_0581	-1.08968241500599	0.72440053387601	-1.18613578421873	0.14862
Mmol_0582	-2.1212139712707	0.134758552794376	-1.1394201233596	0.236196
Mmol_0583	-5.08210989596769	0.0562816462264522	-5.08161855334083	0.000563195
Mmol_0584	-3.27907567119861	0.320086182083479	-14.9790457422319	0.100214
Mmol_0585	-2.92405233372243	0.160107506780489	1.78593914773543	0.083529
Mmol_0586	-1.1989672396792	0.74474222409096	-1.15877632188186	0.242061
Mmol_0587	-2.56638713957932	0.150618720788883	1.13138019768315	0.39487
Mmol_0588	1.05824980762987	0.835657511337423	1.92815956355727	0.00481348
Mmol_0589	1.28196691491454	0.14220780581442	1.22085840561811	0.328168
Mmol_0590	-1.14164401161777	0.757610364804604	1.02540994025857	0.0948934
Mmol_0591	1.27406354936171	0.505455905649372	-4.6417060495514	0.371397
Mmol_0592	-1.22118873562732	0.386446725690947	NULL	0
Mmol_0593	1.1409333020298	0.811636688986886	-1.37547386720582	0.0137842
Mmol_0594	-1.25122516620487	0.473694538859474	NULL	0
Mmol_0595	1.21082478919207	0.704394866845437	NULL	0
Mmol_0596	4.7440190188175	0.100276783416723	-3.31828916354266	0.00329595
Mmol_0597	-1.04759975902591	0.878671084616194	-1.19623151611796	0.0789428
Mmol_0598	2.58678321864412	0.230103340874375	NULL	0
Mmol_0599	1.56527707639889	0.274347637036992	NULL	0
Mmol_0600	-1.28626689719953	0.364571075540332	1.41126783468035	0.0505283
Mmol_0601	2.39469913157906	0.472625212439612	NULL	0
Mmol_0602	3.08084488965239	0.367619924901257	NULL	0
Mmol_0603	1.67785871573685	0.344225001940992	1.53009274550893	0.132729
Mmol_0604	-2.26000610729558	0.209328622247824	1.09143231669857	0.461683
Mmol_0605	-1.81890090477767	0.286356542977054	-1.4158432378659	0.0258591
Mmol_0606	1.89229571938792	0.142945708550486	NULL	0
Mmol_0607	4.14762746880475	0.0165836823276534	-1.40579999550507	0.0226566
Mmol_0608	7.1338442668787	0.293993301154337	83.4645396537265	0.00311525
Mmol_0609	2.50209848905436	0.366026644949895	-2.30862444702949	0.359342
Mmol_0610	3.11054256494748	0.305030665587119	NULL	0
Mmol_0611	-1.65313957244877	0.548770236652453	2.87616305414362	0.00802903
Mmol_0612	-1.5133309814956	0.642778229523802	-1.71918182041359	0.0291658
Mmol_0613	1.46968016211134	0.0729036979090443	2.61986085628161	0.0118573
Mmol_0614	1.23764563832023	0.525235189952005	2.39436304298973	0.51092
Mmol_0615	-2.98762337808886	0.332603848536721	NULL	0
Mmol_0616	-8.30887252751751	0.0464032484271199	-1.00797709198589	0.913336
Mmol_0617	-3.3981069265564	0.0228066451173884	4.17783122726133	0.0002935
Mmol_0618	-2.48491899252205	0.0568061069850064	1.49926772120403	0.0181758
Mmol_0619	1.36322299127021	0.333807666226363	1.31336137861747	0.0435715
Mmol_0620	-1.18351080264255	0.71319648027243	-9.59757138619357	0.341037
Mmol_0621	-1.43314223197851	0.264803941378166	-1.17793701826667	0.168887
Mmol_0622	-1.43579943202497	0.419090850564982	1.42595176881801	0.205241
Mmol_0623	-1.30397040640276	0.282770359853947	-1.09810940297667	0.182066
Mmol_0624	1.57706289339343	0.0246025973328496	2.04283160027573	0.0219561
Mmol_0625	-1.03745667082999	0.808926884357274	NULL	0
Mmol_0626	-1.56477745323633	0.187573895414271	NULL	0
Mmol_0627	-2.23344563596789	0.200526420731267	-4.69754222948939	0.00639661
Mmol_0628	6.7457704359014	0.10527138775763	1.48892495067218	0.104533
Mmol_0629	1.48257857815174	0.290443860562777	NULL	0
Mmol_0630	2.29938312352712	0.0586915386637822	-2.11083139133707	0.281685
Mmol_0631	1.77011762331135	0.0663383651334923	NULL	0
Mmol_0632	2.38730670922892	0.0257339976552932	1.07798846609459	0.637335
Mmol_0633	1.67479635446169	0.410628595345342	-3.02956282526491	7.69e-06
Mmol_0634	-1.37042958132153	0.341569644043011	-2.23530683490528	0.00840692
Mmol_0635	-1.48038557560211	0.271206720617102	-1.01159719885323	0.843608
Mmol_0636	-1.02899974158812	0.933682561959313	2.06415402352009	0.917407
Mmol_0637	-1.70535523625143	0.112309134176076	NULL	0
Mmol_0638	2.35247378046197	0.244529962731796	NULL	0
Mmol_0639	-1.21460676352765	0.670644349853372	1.35336039092421	0.157496
Mmol_0640	1.69151942645083	0.342666412806747	NULL	0
Mmol_0641	-1.2659485538185	0.629481846373686	-1.77801300224834	0.00494322
Mmol_0642	-2.41359065520654	0.0351312966896698	-2.27007457331869	0.211991
Mmol_0643	-1.51489096486051	0.388532817125082	NULL	0
Mmol_0644	-1.20320724201287	0.167951565543785	-1.94943874435821	0.0249562
Mmol_0645	-1.07088028319558	0.796587918859267	NULL	0
Mmol_0646	-2.9305053547654	0.0545160105789293	1.18619557781258	0.590852
Mmol_0647	-2.51073680673984	0.184521773767702	2.57127483074482	0.159988
Mmol_0648	-4.92956732967708	0.0209400637364813	-1.47572517645918	0.104235
Mmol_0649	1.03685991837887	0.909361118229441	NULL	0
Mmol_0650	2.12875378577864	0.0235907104785277	-2.20872693955406	0.0944521
Mmol_0651	1.08814820143892	0.844822761671426	6.32012536790636	0.168011
Mmol_R0018	2.53825958250666	0.462507669255748	NULL	NULL
Mmol_R0019	-1.00036335066404	0.999191873510237	NULL	NULL
Mmol_R0020	-4.89059237849419	0.248632029464644	NULL	NULL
Mmol_R0021	1.66481243461085	0.693101438900954	NULL	NULL
Mmol_R0022	1	1	NULL	NULL
Mmol_R0023	1	1	NULL	NULL
Mmol_0652	3.24934545845494	0.122917646610771	NULL	0
Mmol_0653	-2.01909364994616	0.0925181955460094	-1.06011440989681	0.558662
Mmol_0654	-1.28074126406234	0.620676657665829	-1.61067691080258	0.0246376
Mmol_0655	3.38682087024471	0.214285836121061	NULL	0
Mmol_0656	1.02885785898476	0.952417769724577	-1.84105810961528	0.0473795
Mmol_0657	1.00878949505705	0.969409643653447	NULL	0
Mmol_0658	1.20448958885907	0.4646082392295	1.59793404731625	0.00610896
Mmol_0659	1.4749234533686	0.503913415117403	NULL	0
Mmol_0660	-1.11506545555495	0.806601133551344	NULL	0
Mmol_0661	1.4485211543229	0.117331528088187	NULL	0
Mmol_0662	-1.90308918675573	0.0147866441865854	1.11742133862151	0.500508
Mmol_0663	1.02914358377057	0.951498186448853	NULL	0
Mmol_0664	1.3657035903144	0.326229600163691	NULL	0
Mmol_0665	-2.38930254992341	0.150947756262316	1.06494735325883	0
Mmol_0666	-2.99934087527462	0.105628025238272	NULL	0
Mmol_0667	1.12638607452035	0.781480748770786	-1.33917134589956	0.0222942
Mmol_0668	2.20555660203498	0.106799165833014	2.67481464504287	0.000667021
Mmol_0669	4.44171475171639	0.24581771140321	4.11269723817184	0.00487776
Mmol_0670	3.09620606801568	0.134351895709668	8.91472166540046	0.000661122
Mmol_0671	1.32854090788455	0.0817455585922795	NULL	0
Mmol_0672	1.35776764319062	0.485315609986809	-1.07925528629278	0.618759
Mmol_0673	1.37516933262759	0.121459653249749	NULL	0
Mmol_0674	1.08465787798483	0.638312261475641	NULL	0
Mmol_0675	1.20105280628937	0.277202823608056	-2.02442250015089	0.0607575
Mmol_0676	1.18365962025375	0.392466590926558	1.02518956611473	0.891709
Mmol_0677	1.33566635135651	0.275335553521226	1.63780514270463	0.227254
Mmol_0678	2.00921997062547	0.0142458008274063	2.54887552746167	0.0549481
Mmol_0679	1.11746193345782	0.645943307000592	2.53718205319988	0.133198
Mmol_0680	1.30821654692583	0.555634843071369	1.52913139308656	0.125891
Mmol_0681	-1.78270902708463	0.496848488760419	NULL	0
Mmol_0682	-7.09460250944583	0.0854537028082278	NULL	0
Mmol_0683	-1.6248683234518	0.467835032972613	NULL	0
Mmol_0684	1.24601404854698	0.695508514888634	NULL	0
Mmol_0685	-4.5005437273234	0.134954743648655	-3.69738898334911	0.0719443
Mmol_0686	-2.73460866492297	0.118845161270033	1.91933369636536	0.826712
Mmol_0687	-1.83029820709227	0.106029348971979	2.79888090128612	0.720754
Mmol_0688	1.08121060896238	0.81327359370958	NULL	0
Mmol_0689	-2.21191425278563	0.111414520496293	NULL	0
Mmol_0690	-1.19680926434113	0.5899758243996	NULL	0
Mmol_0691	-1.00347038044145	0.990093738023077	NULL	0
Mmol_0692	-2.16773072854756	0.0803796496774067	-1.27105271526927	0.0873696
Mmol_0693	-1.22088599560827	0.626612534365647	NULL	0
Mmol_0694	-2.99236777436692	0.305371042772779	NULL	0
Mmol_0695	1.26532443326497	0.661944619280967	-1.18438453904633	0.307765
Mmol_0696	-2.3998585088423	0.268479904399757	2.10458383606718	0.087079
Mmol_0697	-2.49188077486522	0.199521906487771	-1.45868261256046	0.0773572
Mmol_0698	-2.81082044765668	0.0810131205353895	-1.26891508768032	0.402639
Mmol_0699	-1.8953452795386	0.244112753186377	-1.75470105686472	0.0388277
Mmol_0700	-4.00907603622434	0.252825979408073	-2.22576255711234	0.0035045
Mmol_0701	2.84449650958242	0.156410446076759	2.73300993648697	0.0179786
Mmol_0702	-2.22376694413996	0.0493548265882704	8.89793062210083	0.0314144
Mmol_0703	1.61414717460605	0.109306234608068	-1.31038007336912	0.368179
Mmol_0704	1.62263552333721	0.14081063040876	NULL	0
Mmol_0705	1.33126347849822	0.374691353100508	1.41309236775296	0.259555
Mmol_0706	2.17788508698928	0.356369525150237	NULL	0
Mmol_0707	8.60048061659654	0.484428758208298	NULL	0
Mmol_0708	2.04028759880352	0.432374802417008	2.54255954726458	0.0427734
Mmol_0709	1.15488782558326	0.837325050453431	1.09946531776768	0.419003
Mmol_0710	-1.43415982648222	0.364480550650522	NULL	0
Mmol_0711	-1.01981803782764	0.96792656335069	-1.51327950085033	0.267416
Mmol_0712	-40.6807359448747	0.50217230848458	NULL	0
Mmol_0713	-3.4739486269455	0.564199111062174	NULL	0
Mmol_0714	2.11434794326109	0.206705688730927	1.41252641366508	0.436583
Mmol_0715	-1.354605246844	0.578472388389956	1.16056532937294	0.194325
Mmol_0716	6.52725537728163	0.117274381757198	NULL	0
Mmol_0717	1.26376267823153	0.74606285697833	NULL	0
Mmol_0718	-2.89922974659704	0.581869770746025	NULL	0
Mmol_0719	-4.2379479173073	0.558580228863377	NULL	0
Mmol_0720	-2.65631613973132	0.577263612304071	NULL	0
Mmol_0721	-6.39993570610919	0.535252071172465	NULL	0
Mmol_0722	-7.27265592466313	0.526542739236519	NULL	0
Mmol_0723	-1.1344843591988	0.609245147475537	3.87149162389457	0.108362
Mmol_0724	-1.14854812006456	0.220908316492537	1.98618513345718	0.896377
Mmol_0725	-2.35723491977708	0.1824907165932	NULL	0
Mmol_0726	-1.62388575270246	0.213446043986865	NULL	0
Mmol_0727	1.4344247363595	0.354662107005592	-2.45309225046174	0.703235
Mmol_0728	-1.64759977297059	0.0818878540319992	NULL	0
Mmol_0729	-1.65726189433064	0.359576030256437	NULL	0
Mmol_0730	1.99685325015701	0.103715515033851	NULL	0
Mmol_0731	1.17109502464523	0.775067169918561	NULL	0
Mmol_0732	1.25134988491763	0.581585284819808	-1.37908914306041	0.00111772
Mmol_0733	-1.1583251537698	0.516430482528446	-1.23002446709373	0.0911057
Mmol_0734	-1.93666535415565	0.0902053177274492	-1.05370107075461	0.759757
Mmol_0735	1.11928355355451	0.758905977129238	NULL	0
Mmol_0736	-1.99147362586675	0.117751126834784	NULL	0
Mmol_0737	-1.48829319235345	0.0810685844218894	2.15748098888433	0.00262066
Mmol_0738	4.38474230875291	0.0566816113608173	-1.59919364948782	0.0818752
Mmol_0739	1.27289767174138	0.695740121596618	1.13061733418845	0.449553
Mmol_0740	-1.1101112731582	0.65187385048973	NULL	0
Mmol_0741	-1.41028802775233	0.612480351675739	NULL	0
Mmol_0742	-1.39950670422513	0.51788156103561	-1.07611333738774	0.78719
Mmol_0743	-2.72097678470039	0.300570127588928	1.71869383240747	0.0229943
Mmol_0744	-1.87561234478997	0.210307399699905	4.78753995895386	0.145175
Mmol_0745	-1.64807441171195	0.0308854148377094	-1.04192322474999	0.592978
Mmol_0746	2.4705717168465	0.0312924674673938	NULL	0
Mmol_0747	1.7158624340284	0.0260334439750728	NULL	0
Mmol_0748	-1.00142564289327	0.997670829022533	1.03149260843178	0.89669
Mmol_0749	1.35191740825818	0.653067332689796	3.15408356042057	0.0122688
Mmol_0750	1.70852515378507	0.339999688161173	-1.08034149828424	0.304422
Mmol_0751	2.05756068175504	0.328799100215356	2.08167542498977	0.0043867
Mmol_0752	2.5769167616101	0.232094519240191	3.14209117391953	3.81e-05
Mmol_0753	2.56989358873127	0.390419293054881	2.15851532349356	0.0293509
Mmol_0754	4.77923045104764	0.191756857847159	-1.14426337417449	0.209261
Mmol_0755	4.2810984975019	0.108529204640929	NULL	0
Mmol_0756	3.11240632935671	0.310737171024364	2.65864128550397	0.00434126
Mmol_0757	2.04452066546311	0.422158000942685	NULL	0
Mmol_0758	2.6541222972045	0.259537397232269	NULL	0
Mmol_0759	1.62882308526953	0.556102278351881	1.21033371362662	0.20349
Mmol_0760	2.2245711930611	0.147796382047924	1.2507684457755	0.487821
Mmol_0761	3.36184179544672	0.0142278809172004	NULL	0
Mmol_0762	2.95421146374775	0.443680588672296	3.19639857229368	0.000139378
Mmol_0763	2.45001754614674	0.258489699775354	1.57548694808762	0.00858341
Mmol_0764	1.37597279656252	0.66092856452977	-1.49854770864041	0.209991
Mmol_0765	1.43099194778662	0.459146007604165	NULL	0
