Mmol_1155	-2.72598833178923	0.0384900189939786	-5.62185447678681	0.0798539
Mmol_1156	-2.30044572810052	0.0213030332923766	-2.49839188483474	0.0118535
Mmol_1165	-4.1113842890889	0.0173069803944867	-2.71961043265004	0.001278
Mmol_1167	-7.03905616151634	0.0622162235204276	-2.68582554856769	0.014358
Mmol_1168	-4.63869179005476	0.0275057130283207	-2.28325668107315	0.00447262
Mmol_1182	-1.79315284836977	0.0258153728762392	-1.53956292608761	0.0301591
Mmol_1185	-5.85068914343535	0.0946923142501622	-1.69346109951879	0.0432921
Mmol_1214	2.19972745861399	0.0836026561255288	10.8758130690172	0.00140246
Mmol_1224	2.01539014096271	0.00871669858352104	22.9845094680786	0.0772069
Mmol_1237	-1.96066510454892	0.0905064427605145	-7.29759616144088	0.00107435
Mmol_1249	-1.49567370432993	0.0719424200502415	-1.97824391204122	0.00494467
Mmol_1303	2.77335643057548	0.0384367119630274	3.02090995314213	0.0107843
Mmol_1339	-4.67239222990233	0.069123242594089	-1.54682062428947	0.0388651
Mmol_1346	-1.6474335667305	0.0773298350518794	-2.31697021774927	0.0123524
Mmol_1491	2.41507800570027	0.0105445510635105	2.60818724149968	0.00118292
Mmol_1587	-2.91623415323012	0.0406264368690516	-4.80950545888716	0.0153148
Mmol_1598	-2.56459750842638	0.0410220769644876	-1.61330946180874	0.0366894
Mmol_1601	-2.61618428580303	0.0160865557693104	-1.67170005007409	0.0812694
Mmol_1633	2.26288972642496	0.0925158293106927	1.92623056427922	0.0397771
Mmol_1645	-2.67747254416911	0.0489632141836862	-1.49150930407396	0.0282779
Mmol_1647	-3.12984001603547	0.0386278138818684	-2.11585435711897	0.0732687
Mmol_1652	1.98994074930473	0.0751421631653349	42.0384253053147	0.0249573
Mmol_1704	-3.87637866738514	0.065026047878563	-4.59781264340164	0.00873766
Mmol_1715	1.8009560657887	0.00901604307362474	1.84942348558413	0.0445308
Mmol_1725	2.13239480995842	0.0690922824576213	4.43946365206885	0.0640603
Mmol_1740	3.55706890236436	0.0960122609036863	3.20447615155408	0.0692764
Mmol_1777	3.44372395888703	0.0110945359682417	3.14457558471192	0.0433473
Mmol_1817	-3.49664806366953	0.0925190088049382	-1.81339340455547	0.0428564
Mmol_1818	-5.40990888107484	0.0407100532238673	-2.47074569333417	0.0384297
Mmol_1824	-2.53808831722129	0.0752431659662284	-1.90504332526867	0.00964378
Mmol_1833	-2.02603340234925	0.0792587403056028	-2.18009275993778	0.00383337
Mmol_1893	-1.34713198604039	0.00203056856050743	-1.26381844849909	0.0663453
Mmol_1906	-2.68136429647009	0.0126771955164771	-2.22375815881291	0.00284242
Mmol_1937	-2.81272701353021	0.0298153635213591	-1.73112471207078	0.0352254
Mmol_2024	-3.42721663323946	0.0631634480339018	-5.26125392069985	0.00454616
Mmol_2026	1.85941500777061	0.0596278843865244	1.92195682043465	0.00187618
Mmol_2078	-4.69806837269824	0.00873577495039973	-1.74970355866473	0.00333957
Mmol_2094	3.85559803762199	0.0179965199120938	7.64094404117962	0.00137136
Mmol_2097	-2.35465536909557	0.0143605360415613	-1.46975485139703	0.0215363
Mmol_2118	3.94563059296299	0.0552611418313443	4.17945895429042	0.0740502
Mmol_2131	-2.84432342401381	0.0381399494209251	-1.3723034382745	0.0762837
Mmol_2253	-1.70730166297546	0.0824764687988742	-1.63157962035586	0.00953565
Mmol_2325	-1.88966424792595	0.0806244854337546	-2.16320254883764	0.0568664
